id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,VCH,VCD,VCA
19888,19694,19694,2008/2009,4,30-Aug-08,490001,10251,9927,0,1,2.15,3.3,3.4,2,3.35,3.2,2.1,3,3.1,1.91,3.25,3.4,2.05,3.2,3.1,2,3.25,3.25
19890,19694,19694,2008/2009,4,30-Aug-08,490003,8596,8066,1,2,2.1,3.4,3.4,2.1,3.25,3.05,2.2,3.1,2.8,2.2,3.25,2.75,2.15,3.2,2.9,2.1,3.25,3.1
1954,1729,1729,2008/2009,3,30-Aug-08,489067,8668,8462,0,3,2.1,3.3,3.75,1.85,3.3,3.9,2,3.2,3.3,2.1,3.2,3,2.1,3.3,3.5,2.1,3.3,3.8
10266,10257,10257,2008/2009,1,30-Aug-08,537641,8600,8540,3,1,2.1,3.1,3.8,2.1,3,3.4,2,3,3.6,1.91,3,3.75,2.05,2.88,3.5,2,3,3.5
21525,21518,21518,2008/2009,1,30-Aug-08,530090,8558,10281,1,0,2,3.3,3.8,1.8,3.25,4.1,1.75,3.2,4.3,1.8,3.2,4,1.83,3.2,3.75,1.9,3.25,3.5
5095,4769,4769,2008/2009,4,30-Aug-08,483165,9830,8682,1,4,2,3,4,2.15,2.9,3.45,2.3,2.9,3,2.1,2.88,3.4,2.1,2.88,3.3,2.1,2.9,3.4
5092,4769,4769,2008/2009,4,30-Aug-08,483162,8689,8583,0,2,2,3.1,4.2,2,2.95,3.8,2,2.9,3.7,2,2.88,3.6,1.95,3,3.6,1.9,3,4
5096,4769,4769,2008/2009,4,30-Aug-08,483166,9831,9873,2,0,1.91,3.1,4.5,1.95,2.9,4.05,1.85,3,4.2,1.83,2.88,4.33,1.83,3,4,1.8,3,4.35
19887,19694,19694,2008/2009,4,30-Aug-08,490000,9938,8597,0,2,1.8,3.5,4.5,1.85,3.35,3.65,1.9,3.1,3.5,1.83,3.3,3.6,1.8,3.3,3.75,1.9,3.25,3.5
1956,1729,1729,2008/2009,3,30-Aug-08,489069,8559,8659,0,0,1.83,3.5,4.5,1.8,3.25,4.25,1.85,3.2,3.8,1.8,3.2,4,1.91,3.3,4.2,1.9,3.4,4.5
8008,7809,7809,2008/2009,3,30-Aug-08,499336,8178,8226,5,2,1.73,3.75,4.5,1.8,3.4,4,1.7,3.4,4.3,1.8,3.3,3.75,1.67,3.4,4.33,1.7,3.4,4.35
201,1,1,2008/2009,3,30-Aug-08,492493,9984,9998,2,1,1.7,3.25,4.75,1.65,3.4,4.7,1.7,3.2,4.2,1.57,3.5,5,1.65,3.4,4.5,1.65,3.4,4.5
13277,13274,13274,2008/2009,1,30-Aug-08,508305,8464,8526,2,0,1.67,3.5,5,1.65,3.5,4.5,1.7,3.3,4,1.62,3.5,4.5,1.55,3.6,5,1.6,3.6,4.5
8011,7809,7809,2008/2009,3,30-Aug-08,499339,8721,9810,2,2,1.67,3.6,5.25,1.6,3.65,5,1.65,3.5,4.5,1.62,3.5,4.5,1.6,3.4,4.8,1.65,3.4,4.5
21518,21518,21518,2008/2009,1,30-Aug-08,530023,10267,8661,3,0,1.7,3.6,5.25,1.65,3.35,5,1.7,3.3,4.5,1.62,3.5,4.5,1.67,3.3,4.5,1.65,3.4,4.5
200,1,1,2008/2009,3,30-Aug-08,492492,9987,9994,1,0,1.62,3.4,5.5,1.7,3.35,4.5,1.7,3.2,4.2,1.72,3.4,4,1.65,3.4,4.5,1.6,3.4,5
5094,4769,4769,2008/2009,4,30-Aug-08,483164,8481,9746,2,1,1.73,3.25,5.75,1.65,3.15,5.6,1.75,3.1,4.5,1.7,3,5,1.7,3.2,4.5,1.65,3.25,5
1955,1729,1729,2008/2009,3,30-Aug-08,489068,8549,10194,2,1,1.57,3.6,7,1.55,3.45,6,1.55,3.7,5,1.62,3.5,4.5,1.62,3.6,6,1.55,3.75,7
5093,4769,4769,2008/2009,4,30-Aug-08,483163,8592,9874,2,1,1.44,4,8,1.45,3.4,8.3,1.45,3.6,7,1.44,3.5,7,1.44,3.6,6.5,1.4,3.75,7.5
8010,7809,7809,2008/2009,3,30-Aug-08,499338,10189,9911,1,0,1.4,4.33,8.5,1.4,4,7.4,1.45,3.7,6.5,1.36,4,7,1.4,3.75,7,1.35,4,7.5
1950,1729,1729,2008/2009,3,30-Aug-08,489063,9825,10261,3,0,1.44,4,9,1.4,4,7.5,1.4,4,6.5,1.44,3.6,6.5,1.44,4,8,1.45,4.1,8.5
199,1,1,2008/2009,3,30-Aug-08,492491,8635,8571,4,0,1.29,4.75,9,1.23,5,10,1.27,4.3,8.5,1.2,5.5,9,1.3,4.2,8.5,1.22,5,10
21521,21518,21518,2008/2009,1,31-Aug-08,530086,8388,8634,1,0,7,4,1.5,6.45,3.55,1.5,6,3.6,1.5,7,3.75,1.4,7,3.75,1.4,7,3.75,1.45
205,1,1,2008/2009,3,31-Aug-08,492497,9999,9985,1,1,5.5,3.6,1.57,4.7,3.65,1.6,4.4,3.3,1.65,4.5,3.5,1.61,4.5,3.4,1.65,6,3.75,1.45
13279,13274,13274,2008/2009,1,31-Aug-08,508307,9791,10235,3,1,4.33,3.25,1.8,3.8,3.4,1.8,3.9,3.3,1.75,3.75,3.3,1.8,4.2,3.4,1.7,4.35,3.4,1.7
13281,13274,13274,2008/2009,1,31-Aug-08,508309,6601,10228,2,3,4.2,3.4,1.8,3.7,3.35,1.85,3,3.3,2,3.6,3.3,1.83,3.6,3.4,1.8,3.75,3.4,1.8
21520,21518,21518,2008/2009,1,31-Aug-08,530085,9783,8633,2,1,3.5,3.3,2.1,3.9,3.25,1.85,3.2,3.1,2.1,3.2,3.2,2,3.3,3.25,1.95,3.25,3.25,2
5097,4769,4769,2008/2009,4,31-Aug-08,483167,9853,9748,0,1,3.2,3.25,2.25,3.05,2.95,2.3,3.1,3,2.2,3.2,2.8,2.2,3,2.88,2.25,3.2,2.9,2.2
1953,1729,1729,2008/2009,3,31-Aug-08,489066,10252,8650,0,0,3,3.25,2.4,3.05,3.15,2.2,3,3.1,2.2,2.8,3.2,2.2,3,3.2,2.38,2.85,3.25,2.55
10258,10257,10257,2008/2009,1,31-Aug-08,537633,8529,8543,1,4,3,3,2.5,2.6,2.95,2.65,2.6,2.9,2.7,2.7,2.75,2.6,2.62,2.9,2.5,3,2.8,2.4
21519,21518,21518,2008/2009,1,31-Aug-08,530084,8371,10205,1,1,2.8,3.3,2.5,2.9,3.25,2.2,2.8,3.1,2.3,2.75,3,2.38,2.62,3.2,2.3,2.9,3.2,2.25
21522,21518,21518,2008/2009,1,31-Aug-08,530087,8696,8302,1,1,2.8,3.3,2.5,2.65,3.25,2.4,2.55,3.1,2.55,2.6,3.2,2.38,2.75,3.2,2.25,2.7,3.1,2.4
21523,21518,21518,2008/2009,1,31-Aug-08,530088,9869,8305,1,2,2.62,3.3,2.62,2.6,3.15,2.5,2.4,3,2.8,2.38,3.2,2.6,2.4,3.1,2.6,2.5,3.1,2.65
10261,10257,10257,2008/2009,1,31-Aug-08,537636,8535,9885,1,1,2.75,3,2.75,2.6,2.9,2.65,2.55,3.1,2.55,2.6,2.8,2.6,2.6,2.8,2.6,2.6,3,2.6
5091,4769,4769,2008/2009,4,31-Aug-08,483161,8639,9827,2,1,2.7,3,2.8,2.8,2.95,2.45,2.65,2.9,2.65,2.6,2.9,2.5,2.6,2.8,2.6,2.6,2.9,2.7
5098,4769,4769,2008/2009,4,31-Aug-08,483168,9941,9851,0,0,2.45,3,3.1,2.55,2.9,2.75,2.5,2.9,2.8,2.4,2.88,2.75,2.38,2.88,2.8,2.35,2.9,2.9
17737,17642,17642,2008/2009,2,31-Aug-08,509144,7992,6421,1,2,2.2,3.1,3.1,2.15,3,3.3,2.3,3,2.7,2.2,3,3,,,,2.2,3.1,3
10259,10257,10257,2008/2009,1,31-Aug-08,537634,8530,10233,1,0,2.4,3,3.2,2.2,2.9,3.35,2.3,2.9,3,2.3,2.8,3,2.25,2.88,3,2.3,3,3
1951,1729,1729,2008/2009,3,31-Aug-08,489064,8472,8456,0,3,2.2,3.3,3.4,2.2,3.15,3.05,2.2,3.1,3,2.2,3.2,2.8,2.25,3.2,3.3,2.25,3.3,3.4
10260,10257,10257,2008/2009,1,31-Aug-08,537635,8533,8690,2,1,2.15,3,3.75,2.1,2.9,3.6,2.1,2.9,3.4,2.1,3,3.2,2.05,2.88,3.5,2,3,3.5
17736,17642,17642,2008/2009,2,31-Aug-08,509143,10215,7841,1,0,1.91,3.2,3.75,1.85,3.2,4,2,3.1,3.2,1.91,3.2,3.5,,,,1.9,3.1,3.75
13280,13274,13274,2008/2009,1,31-Aug-08,508308,8614,10217,2,5,1.91,3.3,3.75,1.9,3.3,3.55,2,3.2,3.1,1.91,3.25,3.4,1.85,3.4,3.4,1.85,3.3,3.6
21524,21518,21518,2008/2009,1,31-Aug-08,530089,8603,8479,0,1,2,3.25,3.8,1.75,3.3,4.4,1.9,3.1,3.8,1.83,3.2,3.75,1.8,3.25,3.8,1.75,3.25,4.35
19886,19694,19694,2008/2009,4,31-Aug-08,489999,9925,8548,2,4,2,3.3,3.8,1.95,3.15,3.6,2,3.2,3.3,2.1,3,3.2,2,3.2,3.2,2,3.25,3.25
21526,21518,21518,2008/2009,1,31-Aug-08,530091,8315,9865,1,3,2,3.3,3.8,1.9,3.2,3.8,2,3,3.6,1.91,3.2,3.5,1.91,3.2,3.5,1.9,3.2,3.6
10257,10257,10257,2008/2009,1,31-Aug-08,537632,8524,8551,1,0,2.05,3.1,4,2,2.9,3.85,1.85,3.1,4,1.83,2.88,4.33,1.95,2.88,3.8,2,3,3.5
17735,17642,17642,2008/2009,2,31-Aug-08,509142,10214,9809,2,1,1.8,3.3,4,1.7,3.3,4.8,1.85,3.1,3.6,1.83,3,4,,,,1.85,3.2,4
17734,17642,17642,2008/2009,2,31-Aug-08,509141,10238,10213,1,0,1.85,3.3,4.5,1.85,3.2,4,1.8,3.1,3.8,1.67,3.25,4.5,,,,1.75,3.3,4.35
8009,7809,7809,2008/2009,3,31-Aug-08,499337,10269,9904,2,0,1.8,3.5,4.5,1.7,3.5,4.45,1.6,3.6,4.8,1.73,3.4,4,1.67,3.4,4.33,1.75,3.3,4.35
13282,13274,13274,2008/2009,1,31-Aug-08,508310,10229,9761,1,2,1.7,3.3,5,1.75,3.5,3.9,1.8,3.3,3.6,1.73,3.4,4,1.65,3.6,4.1,1.65,3.5,4.5
202,1,1,2008/2009,3,31-Aug-08,492494,9991,9986,2,0,1.62,3.5,5,1.65,3.4,4.8,1.6,3.4,4.6,1.72,3.4,4,1.7,3.25,4.5,1.65,3.4,4.5
10265,10257,10257,2008/2009,1,31-Aug-08,537640,9804,9888,3,0,1.8,3.1,5.25,1.8,3,4.7,1.85,3,4.2,1.8,3,4.33,1.8,3,4.2,1.75,3.2,4.5
10263,10257,10257,2008/2009,1,31-Aug-08,537638,8686,9875,1,1,1.57,3.6,6.5,1.46,3.5,7.5,1.5,3.5,6.3,1.5,3.3,6.5,1.53,3.3,6,1.5,3.4,6.5
21527,21518,21518,2008/2009,1,31-Aug-08,530092,9906,9864,4,0,1.44,4.2,7.5,1.4,3.8,7.95,1.45,3.6,7,1.44,3.6,6.5,1.4,3.75,7,1.45,3.75,7
1958,1729,1729,2008/2009,3,31-Aug-08,489071,8455,8586,1,1,1.4,4.33,9,1.35,4.1,8.75,1.4,4,6.5,1.4,3.75,7,1.4,4.33,8.5,1.4,4.6,9
8007,7809,7809,2008/2009,3,31-Aug-08,499335,9823,8177,4,1,1.36,4.5,9,1.4,4.1,7.1,1.4,4,6.5,1.36,4,7,1.4,3.75,7,1.35,4,7.5
10262,10257,10257,2008/2009,1,31-Aug-08,537637,8564,9857,1,2,1.3,4.75,12,1.22,4.95,12.7,1.3,4.4,8.5,1.3,4.2,9,1.3,4.2,8.5,1.3,4.35,9.5
17733,17642,17642,2008/2009,2,1-Sep-08,509140,10264,9768,0,1,3.25,3.25,2.2,3.45,3.2,2,3.1,3,2.1,2.8,3.1,2.25,3.1,3,2.15,3,3,2.25
17731,17642,17642,2008/2009,2,1-Sep-08,509138,10212,7844,0,1,2.45,3.1,3,2.3,3,3,2.3,3,2.7,2.2,3,3,2.3,3,2.8,2.35,3,2.75
13373,13274,13274,2008/2009,2,12-Sep-08,523644,10228,9791,2,2,1.4,4.5,8,1.35,4.35,7.25,1.4,3.9,6,1.36,4,7,1.3,4.25,8,1.35,4.1,7.5
255,1,1,2008/2009,4,13-Sep-08,492502,9998,8635,1,2,5.75,3.75,1.5,5.7,3.5,1.55,4.6,3.4,1.6,5,3.5,1.57,5,3.4,1.6,5,3.4,1.6
8066,7809,7809,2008/2009,4,13-Sep-08,499349,8722,9823,0,3,5.5,3.8,1.62,5.25,3.5,1.6,4.3,3.4,1.7,5,3.5,1.57,5,3.5,1.57,5,3.5,1.6
19893,19694,19694,2008/2009,5,13-Sep-08,490006,9927,9925,2,4,4.75,3.6,1.73,4.8,3.6,1.6,4.2,3.2,1.7,6,3.25,1.53,4.8,3.6,1.57,5,3.6,1.65
2053,1729,1729,2008/2009,4,13-Sep-08,489076,8655,9825,0,4,4.5,3.5,1.83,4.5,3.25,1.75,3.8,3.2,1.85,4.33,3.2,1.73,4.75,3.4,1.8,4.8,3.5,1.8
2052,1729,1729,2008/2009,4,13-Sep-08,489075,8456,8455,1,3,4.33,3.3,1.91,3.9,3.3,1.85,3.8,3.2,1.85,4,3.2,1.8,4.2,3.3,1.91,4.4,3.35,1.9
13375,13274,13274,2008/2009,2,13-Sep-08,523661,10217,10229,3,0,3.6,3.5,1.91,3.75,3.45,1.8,3,3.3,2,3.5,3.2,1.91,3.5,3.4,1.85,3.6,3.5,1.83
10370,10257,10257,2008/2009,2,13-Sep-08,539566,8540,8686,3,1,3.5,3.1,2.2,3.6,3.05,2.07,3.3,3,2.1,3.75,3,1.91,3.3,2.88,2.1,3,3.1,2.25
21634,21518,21518,2008/2009,2,13-Sep-08,530099,10281,9906,2,1,3.2,3.4,2.2,3.05,3.25,2.15,2.8,3.1,2.3,3,3.2,2.1,2.9,3.2,2.15,2.9,3.25,2.25
260,1,1,2008/2009,4,13-Sep-08,492509,9996,9991,4,2,2.88,3.1,2.25,2.7,3.25,2.35,2.6,3.1,2.3,2.6,3.1,2.4,2.5,3.25,2.4,2.7,3.2,2.35
19897,19694,19694,2008/2009,5,13-Sep-08,490010,8596,9860,2,1,2.88,3.3,2.38,2.65,3.25,2.35,2.8,3.1,2.2,3,3.25,2.38,2.75,3.25,2.2,2.8,3.25,2.2
8069,7809,7809,2008/2009,4,13-Sep-08,499352,8226,10269,0,0,3,3.3,2.38,2.75,3.2,2.4,2.6,3.2,2.4,2.75,3.2,2.25,2.75,3.2,2.25,2.8,3.25,2.25
2049,1729,1729,2008/2009,4,13-Sep-08,489072,8650,10260,2,1,3,3,2.6,2.8,3.1,2.4,2.6,3,2.6,2.62,2.88,2.5,2.9,3.1,2.5,3.1,3.1,2.5
8062,7809,7809,2008/2009,4,13-Sep-08,499345,9789,10189,3,3,2.6,3.25,2.7,2.45,3.2,2.65,2.55,3.1,2.55,2.5,3.25,2.4,2.5,2.9,2.62,2.5,3.2,2.5
258,1,1,2008/2009,4,13-Sep-08,492506,9994,10001,1,1,2.2,3.1,3,2.2,3.15,3,2.2,3.1,2.8,2.1,3.2,3,2.2,3.2,2.8,2.2,3.2,3
2055,1729,1729,2008/2009,4,13-Sep-08,489078,8659,8654,3,2,2.4,3.25,3,2.3,3.15,2.9,2.4,3.2,2.6,2.38,3.2,2.6,2.4,3.3,2.9,2.5,3.3,2.95
19894,19694,19694,2008/2009,5,13-Sep-08,490007,10251,9938,2,1,2.3,3.25,3.1,2.3,3.25,2.7,2.1,3,3.1,2.25,3.3,3.2,2.25,3.2,2.75,2.2,3.25,2.9
8064,7809,7809,2008/2009,4,13-Sep-08,499347,8177,8721,2,2,2.3,3.3,3.1,2.3,3.2,2.85,2.3,3.2,2.7,2.2,3.25,2.75,2.25,3.2,2.75,2.3,3.3,2.7
5099,4769,4769,2008/2009,5,13-Sep-08,483169,8583,8481,1,1,2.38,3,3.2,2.4,2.9,2.95,2.2,2.8,3.3,2.3,2.8,3,2.3,2.9,2.9,2.25,2.9,3.2
5100,4769,4769,2008/2009,5,13-Sep-08,483170,9827,8592,1,1,2.3,3.1,3.25,2.3,3,3,2.2,2.8,3.3,2.25,3,2.88,2.3,2.9,2.9,2.35,3,2.8
2054,1729,1729,2008/2009,4,13-Sep-08,489077,9879,8559,2,1,2.25,3.3,3.3,2.1,3.2,3.2,2.2,3.1,3,2.1,3.2,3,2.2,3.3,3.3,2.2,3.35,3.4
8061,7809,7809,2008/2009,4,13-Sep-08,499344,9790,8178,3,2,2.05,3.4,3.6,1.95,3.25,3.6,1.9,3.2,3.6,1.91,3.25,3.4,2,3.2,3.2,2,3.2,3.4
5108,4769,4769,2008/2009,5,13-Sep-08,483178,9873,9855,1,1,2.1,3.1,3.75,2.05,2.95,3.6,2,2.9,3.7,2,2.88,3.6,2.05,3,3.3,2.1,3,3.4
2056,1729,1729,2008/2009,4,13-Sep-08,489079,8462,8549,2,1,2,3.5,3.75,1.95,3.25,3.55,1.9,3.2,3.6,1.91,3.2,3.5,2,3.3,3.8,2,3.45,3.9
19896,19694,19694,2008/2009,5,13-Sep-08,490009,8066,9800,1,2,2,3.3,3.8,1.85,3.35,3.65,1.8,3.1,3.8,1.91,3.5,4,1.83,3.3,3.6,1.85,3.3,3.75
5104,4769,4769,2008/2009,5,13-Sep-08,483174,9829,8689,2,0,2.05,3.1,4,2,3.1,3.6,1.85,3,4.2,1.91,3,3.75,1.91,3,3.75,1.9,3,4
2058,1729,1729,2008/2009,4,13-Sep-08,489081,8528,8472,1,1,2.05,3.3,4,1.95,3.25,3.55,2.1,3.1,3.2,2,3.2,3.2,2.05,3.25,3.75,2.1,3.3,3.7
13376,13274,13274,2008/2009,2,13-Sep-08,523662,8611,8464,1,1,1.67,3.5,4.5,1.65,3.5,4.5,1.65,3.3,4.4,1.73,3.4,4,1.6,3.6,4.5,1.65,3.5,4.5
5102,4769,4769,2008/2009,5,13-Sep-08,483172,8682,9941,1,2,1.83,3.25,4.75,1.85,3.1,4.15,1.85,3.1,4,1.83,3,4,1.8,3,4.2,1.8,3.1,4.35
19895,19694,19694,2008/2009,5,13-Sep-08,490008,8485,8429,1,2,1.67,3.6,5,1.6,3.6,4.8,1.65,3.3,4.4,1.67,3.75,5,1.66,3.4,4.33,1.65,3.5,4.35
2051,1729,1729,2008/2009,4,13-Sep-08,489074,10261,8667,1,2,1.62,3.75,5.75,1.6,3.4,5.5,1.6,3.6,4.8,1.67,3.3,4.5,1.7,3.4,5.5,1.65,3.6,6
5106,4769,4769,2008/2009,5,13-Sep-08,483176,9851,9746,1,1,1.67,3.4,6,1.65,3.25,5.35,1.7,3.2,4.7,1.67,3.1,5,1.67,3.2,4.8,1.6,3.3,5.5
259,1,1,2008/2009,4,13-Sep-08,492508,8203,4049,0,0,1.5,3.6,6,1.55,3.5,5.8,1.6,3.4,4.6,1.57,3.5,5,1.55,3.4,5.5,1.53,3.5,5.5
261,1,1,2008/2009,4,13-Sep-08,492511,9993,9999,3,0,1.5,3.5,6.5,1.58,3.5,5.35,1.65,3.3,4.4,1.53,3.5,5.5,1.6,3.4,5,1.57,3.5,5.5
5103,4769,4769,2008/2009,5,13-Sep-08,483173,9748,9831,3,2,1.4,4,10,1.35,4,9,1.4,3.7,7.5,1.36,3.75,8,1.36,3.75,8,1.35,4,8.5
254,1,1,2008/2009,4,13-Sep-08,492501,9985,8571,2,0,1.17,6,10,1.17,6,12,1.22,4.8,9.5,1.17,5.5,12,1.2,5,11,1.2,5.5,11
8063,7809,7809,2008/2009,4,13-Sep-08,499346,8697,8398,3,0,1.29,5,11,1.25,5.5,8.5,1.3,4.4,8.5,1.25,4.5,10,1.29,4.5,8,1.22,5,10
21630,21518,21518,2008/2009,2,13-Sep-08,530095,8634,8696,1,1,1.29,5,12,1.28,4.4,10.5,1.27,4.6,9,1.29,4.5,8,1.29,4.5,8,1.29,5,9
253,1,1,2008/2009,4,13-Sep-08,492500,8342,7947,1,1,1.2,5.25,12,1.22,5.25,10.5,1.22,4.8,9.5,1.2,5,11,1.25,4.5,10,1.22,5,11
19892,19694,19694,2008/2009,5,13-Sep-08,490005,8548,8597,2,1,1.25,5.5,12,1.25,5,9,1.25,4.5,9,1.25,5.5,12,1.22,4.8,10,1.25,5,10
13377,13274,13274,2008/2009,2,13-Sep-08,523663,10235,6601,5,0,1.22,5.25,13,1.25,5,9,1.22,4.8,9.5,1.25,4.5,10,1.3,4.33,8,1.25,5,9
13374,13274,13274,2008/2009,2,13-Sep-08,523660,8640,8614,1,0,1.14,6.5,13,1.15,6,13,1.17,5.5,11,1.14,6,12,1.16,5.5,12,1.17,6,13
10375,10257,10257,2008/2009,2,13-Sep-08,539571,8636,8530,2,1,1.25,5,15,1.18,5.25,17,1.22,4.8,11,1.2,5,11,1.22,4.8,10,1.22,5,10.5
10376,10257,10257,2008/2009,2,14-Sep-08,539572,10233,8564,2,0,4.5,3.1,1.91,4.75,3.3,1.7,4,3.2,1.8,3.75,3,1.91,4.2,3,1.8,3.75,3.25,1.85
2057,1729,1729,2008/2009,4,14-Sep-08,489080,10194,8668,2,3,3.4,3.4,2.2,3.25,3.15,2.1,3.1,3.2,2.1,3,3.2,2.1,3.3,3.3,2.2,3.35,3.3,2.25
256,1,1,2008/2009,4,14-Sep-08,492503,10000,9987,1,3,2.88,3.1,2.38,2.75,3.3,2.25,2.75,3.2,2.2,2.75,3.1,2.3,2.65,3.2,2.3,3.1,3.2,2.1
21636,21518,21518,2008/2009,2,14-Sep-08,530101,9865,10267,2,2,2.75,3.3,2.5,2.65,3.15,2.45,2.55,3.1,2.55,2.6,3.2,2.38,2.62,3.2,2.3,2.75,3.25,2.4
257,1,1,2008/2009,4,14-Sep-08,492504,9986,9984,3,2,2.6,3.1,2.55,2.3,3.2,2.8,2.3,3.2,2.5,2.25,3.25,2.7,2.3,3.2,2.65,2.4,3.2,2.65
13378,13274,13274,2008/2009,2,14-Sep-08,523664,8526,8277,1,0,2.45,3.25,2.62,2.35,3.3,2.6,2.5,3.2,2.3,2.4,3.25,2.5,2.5,3.25,2.4,2.5,3.4,2.4
21635,21518,21518,2008/2009,2,14-Sep-08,530100,9864,8315,0,0,2.5,3.25,2.8,2.55,3.15,2.55,2.4,3.1,2.7,2.38,3.2,2.6,2.38,3.1,2.62,2.35,3.2,2.7
10371,10257,10257,2008/2009,2,14-Sep-08,539567,9875,8535,2,1,2.6,3,2.88,2.35,2.9,3,2.4,2.9,2.9,2.4,2.88,2.8,2.5,2.9,2.62,2.4,2.9,2.9
5101,4769,4769,2008/2009,5,14-Sep-08,483171,7819,9853,2,0,2.5,3,3,2.35,2.9,3,2.5,2.9,2.8,2.3,2.9,2.9,2.38,2.88,2.8,2.4,2.9,2.9
10369,10257,10257,2008/2009,2,14-Sep-08,539565,8690,9804,1,1,2.5,3,3,2.5,2.85,2.9,2.4,2.9,2.9,2.25,2.88,3,2.38,2.88,2.8,2.25,2.9,3.1
21633,21518,21518,2008/2009,2,14-Sep-08,530098,8479,8558,0,1,2.3,3.3,3.1,2.25,3.25,2.85,2.2,3.1,3,2.25,3.2,2.75,2.2,3.2,2.8,2.25,3.2,2.9
5107,4769,4769,2008/2009,5,14-Sep-08,483177,9874,8639,1,1,2.38,3,3.2,2.4,2.8,3.05,2.4,2.8,3,2.3,2.8,3,2.3,2.9,2.9,2.3,3,3
10372,10257,10257,2008/2009,2,14-Sep-08,539568,9888,8533,2,0,2.38,3,3.2,2.25,2.75,3.4,2.3,2.9,3,2.25,2.88,3,2.3,2.9,2.9,2.25,2.9,3.1
21637,21518,21518,2008/2009,2,14-Sep-08,530102,8661,8371,1,1,2.2,3.2,3.4,2,3.2,3.45,1.9,3.2,3.7,1.91,3.2,3.5,2.1,3.2,3,2.1,3.2,3.2
21632,21518,21518,2008/2009,2,14-Sep-08,530097,8305,8603,0,0,2.1,3.3,3.5,2,3.15,3.5,2,3.1,3.4,1.83,3.2,3.75,2,3.2,3.2,2,3.25,3.4
10367,10257,10257,2008/2009,2,14-Sep-08,539561,9857,8524,0,1,2.2,3,3.6,2.27,2.85,3.3,2.2,2.8,3.3,2.2,3,3,2.2,2.8,3.2,2.2,2.9,3.2
10373,10257,10257,2008/2009,2,14-Sep-08,539569,8543,9882,2,0,2.2,3,3.6,2.3,2.8,3.25,2.1,2.9,3.4,2.2,2.8,3.2,2.2,2.88,3.1,2.1,2.9,3.4
8068,7809,7809,2008/2009,4,14-Sep-08,499351,9904,9788,5,1,2,3.4,3.75,1.85,3.4,3.75,1.9,3.2,3.6,1.8,3.3,3.75,1.95,3.25,3.3,1.9,3.4,3.4
21628,21518,21518,2008/2009,2,14-Sep-08,530093,10205,9783,1,0,2,3.25,4,1.8,3.25,4.15,1.9,3.2,3.7,1.73,3.2,4.33,1.8,3.3,3.75,1.9,3.25,3.6
8067,7809,7809,2008/2009,4,14-Sep-08,499350,9911,9912,2,0,1.91,3.4,4,1.9,3.25,3.75,2,3.2,3.3,1.91,3.25,3.4,1.91,3.2,3.5,1.9,3.25,3.6
13379,13274,13274,2008/2009,2,14-Sep-08,523665,9761,8525,1,3,1.75,3.5,4.2,1.7,3.55,4.15,1.7,3.2,4.2,1.73,3.4,4,1.7,3.5,4,1.7,3.6,4
10368,10257,10257,2008/2009,2,14-Sep-08,539564,8551,8529,2,0,1.91,3.1,4.5,1.95,2.9,4.2,2,2.9,3.7,2,3,3.5,1.91,3,3.75,1.9,3,4
13380,13274,13274,2008/2009,2,14-Sep-08,523666,8674,9908,2,0,1.65,3.6,5,1.6,3.6,4.75,1.75,3.3,3.9,1.62,3.5,4.5,1.55,3.6,5,1.6,3.6,4.5
5105,4769,4769,2008/2009,5,14-Sep-08,483175,9847,9830,1,0,1.57,3.5,7,1.48,3.6,6.85,1.6,3.4,5.2,1.53,3.25,6,1.57,3.3,5.5,1.55,3.3,6
10374,10257,10257,2008/2009,2,14-Sep-08,539570,9885,8600,1,0,1.53,3.75,7,1.45,3.65,8,1.5,3.5,6.3,1.44,3.6,6.5,1.44,3.6,6.5,1.45,3.6,7
13381,13274,13274,2008/2009,2,14-Sep-08,523667,8593,9803,1,0,1.33,4.5,8,1.35,4.5,6.75,1.3,4.2,8,1.33,4.33,7,1.36,4,7,1.33,4.35,7.5
21629,21518,21518,2008/2009,2,14-Sep-08,530094,8633,8388,4,3,1.25,5.5,12,1.2,5.5,11.5,1.2,5,12,1.2,5,11,1.22,4.8,10,1.22,6,10
2050,1729,1729,2008/2009,4,15-Sep-08,489073,8586,10252,1,2,2.1,3.3,3.6,1.95,3.15,3.7,2,3.2,3.3,2.1,3.2,3,2.05,3.3,3.6,2.1,3.45,3.55
13472,13274,13274,2008/2009,3,19-Sep-08,523668,9908,8525,1,0,2.15,3.4,3.3,2.05,3.3,3.15,2,3.3,3,1.91,3.25,3.4,2.05,3.4,2.9,2.1,3.3,3
8071,7809,7809,2008/2009,5,19-Sep-08,499354,8178,9904,4,0,1.67,3.6,5.25,1.65,3.5,4.8,1.65,3.5,4.5,1.73,3.4,4,1.7,3.6,5,1.65,3.6,5
262,1,1,2008/2009,5,19-Sep-08,492517,8635,9986,2,0,1.4,4.33,8,1.28,4.5,9,1.3,4.2,8,1.33,4,8,1.33,4,8,1.3,4.35,9
